Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,417563,-,-,-,48.69,2.14,0,156,1,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Temperature,Wind Speed,Wind Direction,Pressure,Dew Point,Surface Albedo
2019,9,23,6,30,56,282,30,12.5,3,243,997,11.600000000000001,0.16
2019,9,23,7,30,213,601,59,14,3.2,234,998,11.8,0.16
2019,9,23,8,30,378,756,72,16.2,3.6,234,998,11.4,0.16
2019,9,23,9,30,518,836,78,18.5,3.9000000000000004,230,998,9.8,0.16
2019,9,23,10,30,618,874,84,20.1,3.9000000000000004,222,998,8.3,0.16
2019,9,23,11,30,670,891,87,21.1,3.9000000000000004,213,997,7.6000000000000005,0.16
2019,9,23,12,30,664,876,92,21.8,4,209,997,7.5,0.16
2019,9,23,13,30,489,413,238,22,4.3,210,996,7.800000000000001,0.16
2019,9,23,14,30,347,202,241,21.6,4.4,213,996,8.4,0.16
2019,9,23,15,30,119,10,115,20.6,4.2,216,996,9,0.16
2019,9,23,16,30,85,11,82,19.200000000000003,3.5,215,996,9.9,0.16
2019,9,23,17,30,7,0,7,17.3,2.6,212,996,11,0.16
2019,9,23,18,30,0,0,0,15.8,2.5,210,997,11.5,0.16
2019,9,23,19,30,0,0,0,15.100000000000001,2.8000000000000003,209,997,11.9,0.16
2019,9,23,20,30,0,0,0,14.600000000000001,2.9000000000000004,203,997,12.200000000000001,0.16
2019,9,23,21,30,0,0,0,14.3,2.8000000000000003,196,996,12.5,0.16
2019,9,23,22,30,0,0,0,14.100000000000001,2.9000000000000004,189,996,12.700000000000001,0.16
2019,9,23,23,30,0,0,0,14,3,182,995,12.8,0.16
2019,9,24,0,30,0,0,0,13.8,3.2,178,994,12.9,0.16
2019,9,24,1,30,0,0,0,13.700000000000001,3.3000000000000003,178,994,12.8,0.16
2019,9,24,2,30,0,0,0,13.700000000000001,3.5,178,993,12.600000000000001,0.16
2019,9,24,3,30,0,0,0,13.5,3.8000000000000003,172,992,12.3,0.16
2019,9,24,4,30,0,0,0,13.4,4.2,172,991,11.9,0.16
2019,9,24,5,30,0,0,0,13.200000000000001,4.800000000000001,178,991,11.700000000000001,0.16
2019,9,24,6,30,4,0,4,13.200000000000001,5.4,183,991,11.9,0.16
2019,9,24,7,30,7,0,7,13.5,5.7,182,991,12.3,0.16
2019,9,24,8,30,14,0,14,14.200000000000001,5.7,177,990,12.8,0.16
2019,9,24,9,30,9,0,9,15.4,6.1000000000000005,183,989,13.200000000000001,0.16
2019,9,24,10,30,60,0,60,16.8,6.2,192,988,13.3,0.16
2019,9,24,11,30,56,0,56,18.3,5.9,203,987,13.600000000000001,0.16
2019,9,24,12,30,87,0,87,19.700000000000003,5.6000000000000005,222,987,14.4,0.16
2019,9,24,13,30,581,761,123,20.8,5.6000000000000005,244,986,14.8,0.16
2019,9,24,14,30,484,733,107,21.200000000000003,5.9,259,986,14.100000000000001,0.16
2019,9,24,15,30,202,20,195,20.6,5.6000000000000005,264,987,12.700000000000001,0.16
2019,9,24,16,30,62,0,62,19.200000000000003,4.4,264,988,11.8,0.16
2019,9,24,17,30,5,0,5,17,3,259,988,11.8,0.16
2019,9,24,18,30,0,0,0,15.4,2.7,251,989,11.5,0.16
2019,9,24,19,30,0,0,0,14.8,3.1,244,989,11.200000000000001,0.16
2019,9,24,20,30,0,0,0,14.5,3.7,240,990,11.100000000000001,0.16
2019,9,24,21,30,0,0,0,14.100000000000001,4,236,990,11.100000000000001,0.16
2019,9,24,22,30,0,0,0,13.600000000000001,3.9000000000000004,232,990,11.3,0.16
2019,9,24,23,30,0,0,0,12.9,3.7,228,990,11.5,0.16
2019,9,25,0,30,0,0,0,12.4,3.7,227,990,11.8,0.16
2019,9,25,1,30,0,0,0,12.100000000000001,3.6,224,990,12,0.16
2019,9,25,2,30,0,0,0,11.9,3.6,221,989,11.9,0.16
2019,9,25,3,30,0,0,0,11.600000000000001,3.6,214,989,11.600000000000001,0.16
2019,9,25,4,30,0,0,0,11.4,3.8000000000000003,210,989,11.4,0.16
2019,9,25,5,30,0,0,0,11.5,4.1000000000000005,210,989,11.4,0.16
2019,9,25,6,30,4,0,4,12.200000000000001,4.6000000000000005,211,989,11.600000000000001,0.16
2019,9,25,7,30,7,0,7,13.5,5.2,216,989,12.200000000000001,0.16
2019,9,25,8,30,30,0,30,14.9,5.9,225,989,12.700000000000001,0.16
2019,9,25,9,30,85,0,85,16.3,6.300000000000001,234,989,12.8,0.16
2019,9,25,10,30,88,0,88,17.6,6.4,240,989,12.600000000000001,0.16
2019,9,25,11,30,135,0,135,18.400000000000002,6.300000000000001,242,989,12.5,0.16
2019,9,25,12,30,278,7,273,19,6,243,989,12.4,0.16
2019,9,25,13,30,320,48,291,19.700000000000003,5.800000000000001,244,989,12.3,0.16
2019,9,25,14,30,137,5,134,19.900000000000002,5.4,245,989,12,0.16
2019,9,25,15,30,236,140,182,19.5,4.800000000000001,244,989,11.700000000000001,0.16
2019,9,25,16,30,12,0,12,18.3,3.6,240,989,12,0.16
2019,9,25,17,30,4,0,4,16.400000000000002,2.6,232,989,12.600000000000001,0.16
2019,9,25,18,30,0,0,0,15.4,2.8000000000000003,226,990,13,0.16
2019,9,25,19,30,0,0,0,15.100000000000001,3.1,222,990,13.600000000000001,0.16
2019,9,25,20,30,0,0,0,14.8,3.1,219,990,14.100000000000001,0.16
2019,9,25,21,30,0,0,0,14.700000000000001,3.1,222,991,14.4,0.16
2019,9,25,22,30,0,0,0,14.700000000000001,3.1,227,991,14.5,0.16
2019,9,25,23,30,0,0,0,14.5,3.1,230,991,14.5,0.16
2019,9,26,0,30,0,0,0,14.200000000000001,3.1,230,991,14.200000000000001,0.16
2019,9,26,1,30,0,0,0,14,3.1,229,991,14,0.16
2019,9,26,2,30,0,0,0,14,3.2,225,991,14,0.16
2019,9,26,3,30,0,0,0,14.100000000000001,3.5,223,991,14,0.16
2019,9,26,4,30,0,0,0,14.4,3.8000000000000003,221,991,14.200000000000001,0.16
2019,9,26,5,30,0,0,0,14.600000000000001,3.9000000000000004,215,991,14.4,0.16
2019,9,26,6,30,7,0,7,15.100000000000001,4.3,219,991,14.600000000000001,0.16
2019,9,26,7,30,7,0,7,16,4.800000000000001,223,992,15.200000000000001,0.16
2019,9,26,8,30,6,0,6,17.400000000000002,5.5,229,992,15.700000000000001,0.16
2019,9,26,9,30,64,0,64,18.900000000000002,6.300000000000001,236,992,15.600000000000001,0.16
2019,9,26,10,30,359,148,271,20.5,6.6000000000000005,236,992,14.600000000000001,0.16
2019,9,26,11,30,223,12,215,21.200000000000003,6.6000000000000005,235,992,13.5,0.16
2019,9,26,12,30,101,1,101,21.200000000000003,6.5,233,992,13,0.16
2019,9,26,13,30,87,0,87,21,6.300000000000001,231,992,12.8,0.16
2019,9,26,14,30,142,6,139,20.700000000000003,6,228,992,12.8,0.16
2019,9,26,15,30,201,58,179,20.200000000000003,5.7,225,992,13.200000000000001,0.16
2019,9,26,16,30,15,0,15,19.400000000000002,5.4,221,992,13.700000000000001,0.16
2019,9,26,17,30,4,0,4,18.400000000000002,5.5,219,992,14.200000000000001,0.16
2019,9,26,18,30,0,0,0,17.7,5.7,219,992,14.700000000000001,0.16
2019,9,26,19,30,0,0,0,17.2,5.9,219,993,15,0.16
2019,9,26,20,30,0,0,0,16.7,5.9,218,993,15.100000000000001,0.16
2019,9,26,21,30,0,0,0,16.1,5.7,218,993,15,0.16
2019,9,26,22,30,0,0,0,15.600000000000001,5.300000000000001,221,993,14.9,0.16
2019,9,26,23,30,0,0,0,15.3,4.7,226,992,14.8,0.16
2019,9,27,0,30,0,0,0,15.100000000000001,4,232,992,14.700000000000001,0.16
2019,9,27,1,30,0,0,0,14.700000000000001,3.2,235,992,14.600000000000001,0.16
2019,9,27,2,30,0,0,0,14.3,2.8000000000000003,237,992,14.3,0.16
2019,9,27,3,30,0,0,0,13.9,2.7,239,993,13.9,0.16
2019,9,27,4,30,0,0,0,13.4,2.7,238,993,13.4,0.16
2019,9,27,5,30,0,0,0,13.100000000000001,2.9000000000000004,236,993,13.100000000000001,0.16
2019,9,27,6,30,6,0,6,13.4,3.5,232,993,13,0.16
2019,9,27,7,30,7,0,7,14.600000000000001,4.3,231,993,13.200000000000001,0.16
2019,9,27,8,30,362,765,66,16.2,5.1000000000000005,237,993,12.5,0.16
2019,9,27,9,30,497,825,78,18,5.7,239,993,10.700000000000001,0.16
2019,9,27,10,30,213,1,212,19.200000000000003,6,240,993,9.8,0.16
2019,9,27,11,30,454,153,357,19.900000000000002,6.1000000000000005,240,993,9.5,0.16
2019,9,27,12,30,286,10,280,20.3,6.2,241,993,9.4,0.16
2019,9,27,13,30,337,106,275,20.200000000000003,6.2,242,992,9.3,0.16
2019,9,27,14,30,315,188,221,19.8,6,242,992,9.4,0.16
2019,9,27,15,30,107,4,106,19.1,5.6000000000000005,242,992,9.8,0.16
2019,9,27,16,30,73,6,72,18,4.6000000000000005,241,993,10.4,0.16
2019,9,27,17,30,16,0,16,16.2,3.6,240,993,10.9,0.16
2019,9,27,18,30,0,0,0,15.100000000000001,3.7,240,994,11,0.16
2019,9,27,19,30,0,0,0,14.600000000000001,4.1000000000000005,239,994,11,0.16
2019,9,27,20,30,0,0,0,14.200000000000001,4.3,238,995,11.200000000000001,0.16
2019,9,27,21,30,0,0,0,13.8,4.3,236,995,11.4,0.16
2019,9,27,22,30,0,0,0,13.3,4.2,234,995,11.600000000000001,0.16
2019,9,27,23,30,0,0,0,12.8,4.2,234,996,11.8,0.16
2019,9,28,0,30,0,0,0,12.3,4,234,996,11.9,0.16
2019,9,28,1,30,0,0,0,12,3.6,235,996,11.9,0.16
2019,9,28,2,30,0,0,0,11.700000000000001,3.6,236,996,11.700000000000001,0.16
2019,9,28,3,30,0,0,0,11.700000000000001,3.7,236,996,11.700000000000001,0.16
2019,9,28,4,30,0,0,0,11.700000000000001,3.9000000000000004,237,997,11.600000000000001,0.16
2019,9,28,5,30,0,0,0,11.8,4.1000000000000005,235,997,11.600000000000001,0.16
2019,9,28,6,30,6,0,6,12.3,4.4,231,997,11.600000000000001,0.16
2019,9,28,7,30,17,0,17,13.8,5,232,997,11.8,0.16
2019,9,28,8,30,41,0,41,15.700000000000001,5.9,242,998,11.8,0.16
2019,9,28,9,30,278,41,258,17.3,6.2,246,998,11.200000000000001,0.16
2019,9,28,10,30,261,10,255,18.400000000000002,6.300000000000001,246,998,10.600000000000001,0.16
2019,9,28,11,30,232,1,231,19.200000000000003,6.4,245,998,10.100000000000001,0.16
2019,9,28,12,30,397,81,346,19.700000000000003,6.4,244,997,9.4,0.16
2019,9,28,13,30,400,246,257,19.8,6.2,244,997,8.8,0.16
2019,9,28,14,30,236,22,225,19.6,5.7,243,997,8.5,0.16
2019,9,28,15,30,272,267,174,19,5,242,996,8.4,0.16
2019,9,28,16,30,68,4,67,17.8,3.8000000000000003,239,996,9,0.16
2019,9,28,17,30,14,0,14,16.1,2.8000000000000003,234,996,9.700000000000001,0.16
2019,9,28,18,30,0,0,0,14.9,2.8000000000000003,229,996,9.9,0.16
2019,9,28,19,30,0,0,0,14.5,3.1,223,996,9.9,0.16
2019,9,28,20,30,0,0,0,14.100000000000001,3.2,215,996,10.100000000000001,0.16
2019,9,28,21,30,0,0,0,13.9,3.4000000000000004,207,996,10.3,0.16
2019,9,28,22,30,0,0,0,13.600000000000001,3.6,201,995,10.5,0.16
2019,9,28,23,30,0,0,0,13,3.6,197,994,10.5,0.16
2019,9,29,0,30,0,0,0,12.4,3.8000000000000003,195,993,10.5,0.16
2019,9,29,1,30,0,0,0,11.9,4,192,992,10.5,0.16
2019,9,29,2,30,0,0,0,11.5,4.3,191,991,10.4,0.16
2019,9,29,3,30,0,0,0,11.3,4.7,190,990,10.4,0.16
2019,9,29,4,30,0,0,0,11.3,5,190,989,10.5,0.16
2019,9,29,5,30,0,0,0,11.4,5.4,193,989,10.4,0.16
2019,9,29,6,30,4,0,4,12.100000000000001,5.9,201,988,10.5,0.16
2019,9,29,7,30,4,0,4,13.4,6.300000000000001,207,988,10.8,0.16
2019,9,29,8,30,183,55,162,15.100000000000001,7,215,988,11.600000000000001,0.16
2019,9,29,9,30,229,33,213,16.6,7.5,218,987,12.4,0.16
2019,9,29,10,30,569,814,95,18.400000000000002,8.1,221,987,13.4,0.16
2019,9,29,11,30,173,5,170,20.200000000000003,8.700000000000001,225,986,14.5,0.16
2019,9,29,12,30,130,0,130,21.6,9.1,229,985,14.9,0.16
2019,9,29,13,30,25,0,25,22.200000000000003,9.200000000000001,233,984,14.8,0.16
2019,9,29,14,30,156,1,155,22,9,237,984,14.5,0.16
2019,9,29,15,30,100,0,100,21,8.4,242,984,14.5,0.16
2019,9,29,16,30,162,490,57,19.6,7.6000000000000005,247,985,14.600000000000001,0.16
2019,9,29,17,30,26,110,20,17.8,7.1000000000000005,255,986,14.4,0.16
2019,9,29,18,30,0,0,0,16.2,6.800000000000001,262,987,13.8,0.16
2019,9,29,19,30,0,0,0,14.9,6.800000000000001,267,988,13,0.16
2019,9,29,20,30,0,0,0,14.100000000000001,6.7,273,990,12.100000000000001,0.16
2019,9,29,21,30,0,0,0,13.8,6.1000000000000005,276,991,11.4,0.16
2019,9,29,22,30,0,0,0,13.700000000000001,5.300000000000001,278,992,11.100000000000001,0.16
2019,9,29,23,30,0,0,0,13.200000000000001,4.4,276,993,10.9,0.16
2019,9,30,0,30,0,0,0,12.5,3.8000000000000003,269,993,10.8,0.15
2019,9,30,1,30,0,0,0,12.100000000000001,3.6,263,994,10.9,0.15
2019,9,30,2,30,0,0,0,11.9,3.5,259,995,11.100000000000001,0.15
2019,9,30,3,30,0,0,0,11.8,3.4000000000000004,255,995,11.3,0.15
2019,9,30,4,30,0,0,0,11.700000000000001,3.3000000000000003,254,996,11.4,0.15
2019,9,30,5,30,0,0,0,11.600000000000001,3.2,252,996,11.3,0.15
2019,9,30,6,30,37,216,24,11.9,3.4000000000000004,249,996,11.200000000000001,0.15
2019,9,30,7,30,15,0,15,13.4,3.8000000000000003,249,997,11.3,0.15
2019,9,30,8,30,260,153,203,15.100000000000001,4,248,997,10.9,0.15
2019,9,30,9,30,476,810,77,16.6,4,240,997,10.4,0.15
2019,9,30,10,30,375,97,319,17.900000000000002,4,234,997,10,0.15
2019,9,30,11,30,442,157,345,18.900000000000002,4,229,996,9.5,0.15
2019,9,30,12,30,427,272,260,19.6,3.9000000000000004,226,996,9.3,0.15
2019,9,30,13,30,377,193,267,19.900000000000002,3.8000000000000003,223,995,9.1,0.15
2019,9,30,14,30,281,49,257,19.900000000000002,3.7,220,995,9,0.15
2019,9,30,15,30,306,613,87,19.3,3.5,217,994,9,0.15
2019,9,30,16,30,151,426,63,17.900000000000002,2.6,211,994,9.8,0.15
2019,9,30,17,30,21,85,18,15.8,1.9000000000000001,203,994,11,0.15
2019,9,30,18,30,0,0,0,15.200000000000001,2.5,198,993,10.9,0.15
2019,9,30,19,30,0,0,0,15.100000000000001,3.2,197,993,11.3,0.15
2019,9,30,20,30,0,0,0,14.9,3.7,202,992,11.9,0.15
2019,9,30,21,30,0,0,0,14.9,4,209,992,12.600000000000001,0.15
2019,9,30,22,30,0,0,0,14.8,4.2,212,991,13.200000000000001,0.15
2019,9,30,23,30,0,0,0,14.700000000000001,4.2,210,990,13.700000000000001,0.15
2014,10,1,0,30,0,0,0,14.9,0.7000000000000001,328,1007,13.100000000000001,0.15
2014,10,1,1,30,0,0,0,14.5,0.6000000000000001,317,1007,13.100000000000001,0.15
2014,10,1,2,30,0,0,0,14.100000000000001,0.6000000000000001,304,1007,13.100000000000001,0.15
2014,10,1,3,30,0,0,0,13.600000000000001,0.6000000000000001,294,1007,13.100000000000001,0.15
2014,10,1,4,30,0,0,0,13.100000000000001,0.6000000000000001,287,1007,13.100000000000001,0.15
2014,10,1,5,30,0,0,0,12.700000000000001,0.6000000000000001,281,1008,12.700000000000001,0.15
2014,10,1,6,30,31,168,21,13,0.7000000000000001,279,1008,13,0.15
2014,10,1,7,30,170,506,58,14.9,1,279,1008,13.5,0.15
2014,10,1,8,30,325,674,76,17.2,1,280,1009,13.700000000000001,0.15
2014,10,1,9,30,456,755,88,19.6,1.2000000000000002,276,1009,13.200000000000001,0.15
2014,10,1,10,30,551,802,93,20.6,1.3,273,1009,13.100000000000001,0.15
2014,10,1,11,30,600,826,94,21.3,1.3,274,1009,13.100000000000001,0.15
2014,10,1,12,30,594,812,100,21.700000000000003,1.3,278,1008,13.100000000000001,0.15
2014,10,1,13,30,539,790,95,21.900000000000002,1.2000000000000002,286,1008,13,0.15
2014,10,1,14,30,437,742,85,21.700000000000003,1.2000000000000002,297,1008,13,0.15
2014,10,1,15,30,304,675,68,21.200000000000003,1,308,1008,13.100000000000001,0.15
2014,10,1,16,30,150,510,48,20,0.8,316,1008,14.600000000000001,0.15
2014,10,1,17,30,19,144,14,18.400000000000002,0.8,325,1008,14.5,0.15
2014,10,1,18,30,0,0,0,17.5,0.9,333,1008,13.600000000000001,0.15
2014,10,1,19,30,0,0,0,16.8,0.9,342,1009,13.5,0.15
2014,10,1,20,30,0,0,0,16.1,1,352,1009,13.4,0.15
2014,10,1,21,30,0,0,0,15.4,1,273,1009,13.4,0.15
2014,10,1,22,30,0,0,0,14.8,1,14,1009,13.3,0.15
2014,10,1,23,30,0,0,0,14.100000000000001,1,25,1009,13.200000000000001,0.15
2014,10,2,0,30,0,0,0,13.3,1,34,1009,13.200000000000001,0.15
2014,10,2,1,30,0,0,0,12.700000000000001,1,41,1009,12.700000000000001,0.15
2014,10,2,2,30,0,0,0,12.100000000000001,1,46,1009,12.100000000000001,0.15
2014,10,2,3,30,0,0,0,11.700000000000001,1,49,1009,11.700000000000001,0.15
2014,10,2,4,30,0,0,0,11.4,1,51,1010,11.4,0.15
2014,10,2,5,30,0,0,0,11.3,1,54,1010,11.3,0.15
2014,10,2,6,30,3,0,3,12.3,1.2000000000000002,59,1010,12.3,0.15
2014,10,2,7,30,7,0,7,14.5,1.9000000000000001,63,1010,12.8,0.15
2014,10,2,8,30,219,119,176,16.6,1.8,65,1010,13.4,0.15
2014,10,2,9,30,192,5,190,19.200000000000003,1.9000000000000001,72,1010,13.700000000000001,0.15
2014,10,2,10,30,266,20,255,20.6,1.4000000000000001,79,1010,13.9,0.15
2014,10,2,11,30,404,110,337,21.400000000000002,1,87,1009,14,0.15
2014,10,2,12,30,440,277,273,21.8,0.7000000000000001,90,1009,14,0.15
2014,10,2,13,30,399,275,246,21.8,0.6000000000000001,81,1008,14,0.15
2014,10,2,14,30,321,242,208,21.5,0.6000000000000001,59,1008,13.9,0.15
2014,10,2,15,30,194,78,167,20.900000000000002,0.6000000000000001,40,1008,14.100000000000001,0.15
2014,10,2,16,30,84,11,81,19.6,0.7000000000000001,34,1008,15.5,0.15
2014,10,2,17,30,5,0,5,17.6,0.9,37,1008,15,0.15
2014,10,2,18,30,0,0,0,16.400000000000002,1,44,1008,14.4,0.15
2014,10,2,19,30,0,0,0,15.600000000000001,1.1,52,1008,14.3,0.15
2014,10,2,20,30,0,0,0,15,1.1,60,1008,14.200000000000001,0.15
2014,10,2,21,30,0,0,0,14.3,1.1,68,1008,14.100000000000001,0.15
2014,10,2,22,30,0,0,0,13.8,1.1,75,1007,13.8,0.15
2014,10,2,23,30,0,0,0,13.3,1,81,1007,13.3,0.15
2014,10,3,0,30,0,0,0,12.9,1,87,1007,12.9,0.15
2014,10,3,1,30,0,0,0,12.700000000000001,0.9,92,1006,12.700000000000001,0.15
2014,10,3,2,30,0,0,0,12.5,0.9,96,1006,12.5,0.15
2014,10,3,3,30,0,0,0,12.600000000000001,0.8,97,1006,12.600000000000001,0.15
2014,10,3,4,30,0,0,0,12.600000000000001,0.7000000000000001,92,1006,12.600000000000001,0.15
2014,10,3,5,30,0,0,0,12.600000000000001,0.5,70,1006,12.600000000000001,0.15
2014,10,3,6,30,25,128,18,13,0.5,33,1006,12.600000000000001,0.15
2014,10,3,7,30,158,460,60,14.5,0.7000000000000001,13,1006,13.100000000000001,0.15
2014,10,3,8,30,309,631,83,16.6,0.8,18,1006,13.8,0.15
2014,10,3,9,30,443,734,92,19.8,1,44,1006,13.700000000000001,0.15
2014,10,3,10,30,537,780,100,21.400000000000002,1.1,61,1006,13.4,0.15
2014,10,3,11,30,587,804,103,22,1,75,1005,13.5,0.15
2014,10,3,12,30,579,782,111,22.400000000000002,0.9,87,1004,13.5,0.15
2014,10,3,13,30,525,764,104,22.400000000000002,0.8,98,1004,13.4,0.15
2014,10,3,14,30,423,710,95,22.1,0.8,103,1003,13.200000000000001,0.15
2014,10,3,15,30,285,598,83,21.5,0.8,104,1002,13.3,0.15
2014,10,3,16,30,133,407,57,20.400000000000002,0.6000000000000001,102,1002,14.8,0.15
2014,10,3,17,30,12,61,10,18.900000000000002,0.7000000000000001,101,1002,14,0.15
2014,10,3,18,30,0,0,0,17.900000000000002,0.8,105,1002,13.200000000000001,0.15
2014,10,3,19,30,0,0,0,17,0.9,112,1002,13,0.15
2014,10,3,20,30,0,0,0,16.3,1,119,1002,12.700000000000001,0.15
2014,10,3,21,30,0,0,0,15.5,1,129,1001,12.3,0.15
2014,10,3,22,30,0,0,0,14.600000000000001,1,141,1001,11.9,0.15
2014,10,3,23,30,0,0,0,13.8,1,154,1000,11.5,0.15
2014,10,4,0,30,0,0,0,13,1.1,168,999,11.200000000000001,0.15
2014,10,4,1,30,0,0,0,12.100000000000001,1.1,182,999,10.9,0.15
2014,10,4,2,30,0,0,0,11.3,1.1,194,998,10.8,0.15
2014,10,4,3,30,0,0,0,10.700000000000001,1.2000000000000002,201,998,10.700000000000001,0.15
2014,10,4,4,30,0,0,0,10.3,1.2000000000000002,205,997,10.3,0.15
2014,10,4,5,30,0,0,0,10.100000000000001,1.3,208,997,10.100000000000001,0.15
2014,10,4,6,30,23,132,17,11,1.8,209,997,11,0.15
2014,10,4,7,30,157,477,57,13.4,2.7,206,997,11.8,0.15
2014,10,4,8,30,246,212,171,15.8,2.7,199,997,12.600000000000001,0.15
2014,10,4,9,30,269,107,218,18.900000000000002,3.2,198,997,13,0.15
2014,10,4,10,30,490,537,192,20.8,3.7,200,996,12.8,0.15
2014,10,4,11,30,581,801,103,21.6,3.8000000000000003,202,996,12.700000000000001,0.15
2014,10,4,12,30,579,806,101,22,3.8000000000000003,206,995,12.600000000000001,0.15
2014,10,4,13,30,521,779,97,22,3.6,212,995,12.5,0.15
2014,10,4,14,30,75,1,75,21.5,3,223,994,12.600000000000001,0.15
2014,10,4,15,30,75,3,74,20.200000000000003,2,244,994,14.200000000000001,0.15
2014,10,4,16,30,56,3,55,18.400000000000002,1.9000000000000001,280,994,15.5,0.15
2014,10,4,17,30,1,0,1,16.7,2.8000000000000003,314,995,15.200000000000001,0.15
2014,10,4,18,30,0,0,0,15.3,3.9000000000000004,333,996,14.600000000000001,0.15
2014,10,4,19,30,0,0,0,13.9,4.7,343,997,13.4,0.15
2014,10,4,20,30,0,0,0,12.700000000000001,5,350,998,12.100000000000001,0.15
2014,10,4,21,30,0,0,0,11.600000000000001,5.1000000000000005,355,998,10.5,0.15
2014,10,4,22,30,0,0,0,10.700000000000001,4.9,269,998,9.200000000000001,0.15
2014,10,4,23,30,0,0,0,10.100000000000001,4.7,1,999,8.4,0.15
2014,10,5,0,30,0,0,0,9.600000000000001,4.5,91,999,8,0.15
2014,10,5,1,30,0,0,0,9.3,4.3,359,999,7.800000000000001,0.15
2014,10,5,2,30,0,0,0,8.9,4.2,356,999,7.6000000000000005,0.15
2014,10,5,3,30,0,0,0,8.4,4,352,999,7.5,0.15
2014,10,5,4,30,0,0,0,8,3.9000000000000004,349,999,7.2,0.15
2014,10,5,5,30,0,0,0,7.6000000000000005,3.9000000000000004,347,1000,6.9,0.15
2014,10,5,6,30,5,0,5,7.6000000000000005,3.9000000000000004,346,1000,6.7,0.15
2014,10,5,7,30,14,0,14,8.8,4.2,348,1000,6.800000000000001,0.15
2014,10,5,8,30,84,2,84,11,4.800000000000001,270,1000,6.6000000000000005,0.15
2014,10,5,9,30,89,1,88,12.9,5.2,6,1000,6,0.15
2014,10,5,10,30,260,46,234,14,4.9,5,1000,5.800000000000001,0.15
2014,10,5,11,30,294,71,252,14.8,4.6000000000000005,4,1000,5.9,0.15
2014,10,5,12,30,369,157,277,15.200000000000001,4.2,3,999,6.1000000000000005,0.15
2014,10,5,13,30,232,6,228,15.200000000000001,3.8000000000000003,3,999,6.300000000000001,0.15
2014,10,5,14,30,139,1,139,14.9,3.4000000000000004,3,999,6.6000000000000005,0.15
2014,10,5,15,30,141,6,139,14.200000000000001,2.7,2,998,6.9,0.15
2014,10,5,16,30,14,0,14,12.9,1.6,90,998,8.3,0.15
2014,10,5,17,30,0,0,0,11,1,269,998,8.8,0.15
2014,10,5,18,30,0,0,0,10.4,1,2,998,8.4,0.15
2014,10,5,19,30,0,0,0,10.200000000000001,0.9,12,998,8.3,0.15
2014,10,5,20,30,0,0,0,10.100000000000001,0.7000000000000001,32,997,8,0.15
2014,10,5,21,30,0,0,0,10.100000000000001,0.5,82,997,7.7,0.15
2014,10,5,22,30,0,0,0,9.600000000000001,0.4,167,996,7.6000000000000005,0.15
2014,10,5,23,30,0,0,0,8.6,0.7000000000000001,189,996,7.5,0.15
2014,10,6,0,30,0,0,0,7.4,0.9,194,995,7.300000000000001,0.16
2014,10,6,1,30,0,0,0,6.7,1.1,196,995,6.7,0.16
2014,10,6,2,30,0,0,0,6.300000000000001,1.3,194,994,6.300000000000001,0.16
2014,10,6,3,30,0,0,0,6.2,1.7000000000000002,187,993,6.2,0.16
2014,10,6,4,30,0,0,0,6.4,2.4000000000000004,182,993,6.4,0.16
2014,10,6,5,30,0,0,0,6.9,2.9000000000000004,179,992,6.9,0.16
2014,10,6,6,30,3,0,3,7.5,3.3000000000000003,176,992,7,0.16
2014,10,6,7,30,4,0,4,8.5,3.5,172,992,7.6000000000000005,0.16
2014,10,6,8,30,39,0,39,9.4,3.6,166,992,8,0.16
2014,10,6,9,30,201,28,188,10.4,3.9000000000000004,165,991,8.4,0.16
2014,10,6,10,30,265,41,242,11.3,4.2,170,990,8.700000000000001,0.16
2014,10,6,11,30,252,34,232,12,4.2,174,990,8.8,0.16
2014,10,6,12,30,155,4,152,12.5,4.1000000000000005,173,989,8.700000000000001,0.16
2014,10,6,13,30,383,286,230,12.700000000000001,4.1000000000000005,171,988,8.5,0.16
2014,10,6,14,30,70,0,70,12.700000000000001,4.1000000000000005,172,987,8.5,0.16
2014,10,6,15,30,91,6,90,12.4,4.2,170,987,8.6,0.16
2014,10,6,16,30,14,0,14,11.8,4.3,170,986,8.8,0.16
