Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,355378,-,-,-,51.49,-0.14,0,11,0,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Temperature,Wind Speed,Wind Direction,Pressure,Surface Albedo,Dew Point
2017,10,12,14,30,258,173,190,17.2,4.800000000000001,235,1018,0.12,8.4
2017,10,12,15,30,159,74,138,16.3,4.4,233,1018,0.12,8.200000000000001
2017,10,12,16,30,41,2,41,14.5,3.3000000000000003,232,1019,0.12,8.4
2017,10,12,17,30,0,0,0,12.200000000000001,2.5,229,1019,0.12,8.8
2017,10,12,18,30,0,0,0,11.600000000000001,2.7,227,1019,0.12,9.1
2017,10,12,19,30,0,0,0,11.5,2.7,223,1019,0.12,9.9
2017,10,12,20,30,0,0,0,11.4,2.7,218,1019,0.12,10.8
2017,10,12,21,30,0,0,0,11.200000000000001,2.7,216,1019,0.12,11.200000000000001
2017,10,12,22,30,0,0,0,11.100000000000001,2.7,214,1019,0.12,11.100000000000001
2017,10,12,23,30,0,0,0,11.3,2.8000000000000003,214,1019,0.12,11.3
2017,10,13,0,30,0,0,0,11.700000000000001,3,214,1019,0.12,11.700000000000001
2017,10,13,1,30,0,0,0,12.100000000000001,3.2,216,1019,0.12,12.100000000000001
2017,10,13,2,30,0,0,0,12.3,3.3000000000000003,216,1019,0.12,12.3
2017,10,13,3,30,0,0,0,12.5,3.6,216,1019,0.12,12.5
2017,10,13,4,30,0,0,0,12.700000000000001,3.7,215,1019,0.12,12.5
2017,10,13,5,30,0,0,0,13,3.7,211,1019,0.12,12.700000000000001
2017,10,13,6,30,0,0,0,13.600000000000001,3.9000000000000004,208,1019,0.12,13.100000000000001
2017,10,13,7,30,13,0,13,14.9,4.4,208,1019,0.12,14
2017,10,13,8,30,18,0,18,16.3,4.9,212,1020,0.12,15.200000000000001
2017,10,13,9,30,12,0,12,17.5,5.7,222,1020,0.12,15.8
2017,10,13,10,30,55,0,55,18.3,6,227,1020,0.12,15.600000000000001
2017,10,13,11,30,99,0,99,18.7,6,227,1020,0.12,15.4
2017,10,13,12,30,87,0,87,19.200000000000003,6.2,227,1020,0.12,15.200000000000001
2017,10,13,13,30,102,0,102,19.6,6.300000000000001,227,1020,0.12,15
2017,10,13,14,30,336,665,80,19.6,6.300000000000001,228,1019,0.12,14.8
2017,10,13,15,30,8,0,8,19.1,6,227,1020,0.12,14.700000000000001
2017,10,13,16,30,17,0,17,17.8,5.4,225,1020,0.12,14.5
2017,10,13,17,30,0,0,0,16.2,4.7,222,1020,0.12,14.5
2017,10,13,18,30,0,0,0,15.100000000000001,4.4,219,1021,0.12,14.5
2017,10,13,19,30,0,0,0,14.600000000000001,4.2,218,1021,0.12,14.4
2017,10,13,20,30,0,0,0,14.4,4.2,220,1021,0.12,14.100000000000001
2017,10,13,21,30,0,0,0,14.200000000000001,4.1000000000000005,221,1021,0.12,14
2017,10,13,22,30,0,0,0,14,3.9000000000000004,221,1021,0.12,13.8
2017,10,13,23,30,0,0,0,13.9,3.7,221,1021,0.12,13.8
2017,10,14,0,30,0,0,0,13.700000000000001,3.5,221,1021,0.12,13.700000000000001
2017,10,14,1,30,0,0,0,13.600000000000001,3.4000000000000004,220,1021,0.12,13.600000000000001
2017,10,14,2,30,0,0,0,13.5,3.3000000000000003,219,1021,0.12,13.5
2017,10,14,3,30,0,0,0,13.4,3.2,218,1021,0.12,13.4
2017,10,14,4,30,0,0,0,13.4,3.2,218,1021,0.12,13.4
2017,10,14,5,30,0,0,0,13.3,3.2,218,1021,0.12,13.3
2017,10,14,6,30,0,0,0,13.600000000000001,3.2,217,1022,0.12,13.3
2017,10,14,7,30,80,354,36,14.700000000000001,3.6,216,1022,0.12,13.8
2017,10,14,8,30,212,585,59,16.2,4,216,1022,0.12,14.8
2017,10,14,9,30,334,702,72,17.8,4.4,223,1022,0.12,15.3
2017,10,14,10,30,425,760,79,19.3,4.4,228,1022,0.12,15
2017,10,14,11,30,206,8,203,20.200000000000003,4.2,231,1022,0.12,14.4
2017,10,14,12,30,196,4,194,20.700000000000003,4,231,1022,0.12,14.200000000000001
2017,10,14,13,30,108,0,108,20.900000000000002,3.6,230,1022,0.12,14
2017,10,14,14,30,95,0,94,20.6,3.3000000000000003,226,1021,0.12,13.8
2017,10,14,15,30,21,0,21,19.5,2.6,219,1021,0.12,13.8
2017,10,14,16,30,14,0,14,17.3,1.5,208,1021,0.12,14.600000000000001
2017,10,14,17,30,0,0,0,14.8,1.5,198,1021,0.12,13.700000000000001
2017,10,14,18,30,0,0,0,13.8,1.7000000000000002,193,1021,0.12,13.700000000000001
2017,10,14,19,30,0,0,0,13,1.8,189,1021,0.12,13
2017,10,14,20,30,0,0,0,12.3,1.7000000000000002,183,1021,0.12,12.3
2017,10,14,21,30,0,0,0,11.8,1.7000000000000002,177,1021,0.12,11.8
2017,10,14,22,30,0,0,0,11.600000000000001,1.9000000000000001,172,1020,0.12,11.600000000000001
2017,10,14,23,30,0,0,0,11.700000000000001,2.1,168,1020,0.12,11.700000000000001
2017,10,15,0,30,0,0,0,11.9,2.3000000000000003,168,1019,0.11,11.9
2017,10,15,1,30,0,0,0,12.200000000000001,2.5,169,1018,0.11,12.200000000000001
2017,10,15,2,30,0,0,0,12.4,2.7,171,1018,0.11,12.4
2017,10,15,3,30,0,0,0,12.600000000000001,3,174,1017,0.11,12.600000000000001
2017,10,15,4,30,0,0,0,12.8,3.1,176,1017,0.11,12.8
2017,10,15,5,30,0,0,0,13,3.2,179,1016,0.11,12.9
2017,10,15,6,30,0,0,0,13.3,3.3000000000000003,181,1016,0.11,13
2017,10,15,7,30,71,247,42,14.4,3.7,183,1016,0.11,13.700000000000001
2017,10,15,8,30,26,0,26,15.9,4,186,1016,0.11,14.8
2017,10,15,9,30,43,0,43,17.5,4.6000000000000005,198,1016,0.11,15.700000000000001
2017,10,15,10,30,105,0,105,18.8,5.2,207,1016,0.11,15.5
2017,10,15,11,30,453,676,120,19.700000000000003,5.4,211,1016,0.11,14.8
2017,10,15,12,30,427,528,166,20,5.4,214,1015,0.11,14
2017,10,15,13,30,368,413,181,19.8,5.2,214,1015,0.11,13.200000000000001
2017,10,15,14,30,281,319,162,19.200000000000003,4.800000000000001,213,1015,0.11,12.5
2017,10,15,15,30,175,239,113,18,4,210,1015,0.11,12.3
2017,10,15,16,30,60,86,50,16.3,2.8000000000000003,202,1015,0.11,12.700000000000001
2017,10,15,17,30,0,0,0,14.600000000000001,2.3000000000000003,194,1015,0.11,13
2017,10,15,18,30,0,0,0,14.200000000000001,2.7,187,1016,0.11,13.5
2017,10,15,19,30,0,0,0,13.9,2.7,183,1015,0.11,13.9
2017,10,15,20,30,0,0,0,13.9,2.7,182,1015,0.11,13.9
2017,10,15,21,30,0,0,0,14.3,3,185,1015,0.11,14.3
2017,10,15,22,30,0,0,0,14.5,3.1,189,1015,0.11,14.5
2017,10,15,23,30,0,0,0,14.4,2.8000000000000003,192,1015,0.11,14.4
2017,10,16,0,30,0,0,0,14.4,2.5,194,1015,0.11,14.4
2017,10,16,1,30,0,0,0,14.4,2.2,193,1015,0.11,14.4
2017,10,16,2,30,0,0,0,14.4,2,189,1014,0.11,14.4
2017,10,16,3,30,0,0,0,14.3,2,184,1014,0.11,14.3
2017,10,16,4,30,0,0,0,14.8,2.4000000000000004,181,1014,0.11,14.8
2017,10,16,5,30,0,0,0,16,3.5,185,1014,0.11,15.4
2017,10,16,6,30,0,0,0,16.8,4.2,187,1014,0.11,15.8
2017,10,16,7,30,9,0,9,17.2,4.6000000000000005,181,1013,0.11,15.9
2017,10,16,8,30,166,217,112,17.8,5.1000000000000005,171,1013,0.11,16.1
2017,10,16,9,30,174,5,172,19.1,5.9,176,1013,0.11,16.3
2017,10,16,10,30,303,150,236,20.6,6.7,189,1013,0.11,16.1
2017,10,16,11,30,355,163,275,21.5,7.4,202,1013,0.11,15.600000000000001
2017,10,16,12,30,309,121,250,21.3,7.5,212,1013,0.11,15.600000000000001
2017,10,16,13,30,382,541,141,20.6,7.4,216,1013,0.11,14.700000000000001
2017,10,16,14,30,167,25,157,19.6,7.300000000000001,217,1013,0.11,13.100000000000001
2017,10,16,15,30,102,1,101,18.2,7.300000000000001,217,1013,0.11,11.4
2017,10,16,16,30,50,0,49,16.6,7.1000000000000005,217,1014,0.11,10.700000000000001
2017,10,16,17,30,0,0,0,15.5,6.9,218,1014,0.11,10.8
2017,10,16,18,30,0,0,0,14.700000000000001,6.800000000000001,222,1015,0.11,10.600000000000001
2017,10,16,19,30,0,0,0,14.100000000000001,6.6000000000000005,225,1015,0.11,10
2017,10,16,20,30,0,0,0,13.4,6.4,227,1016,0.11,9.600000000000001
2017,10,16,21,30,0,0,0,13,6.2,229,1016,0.11,9.200000000000001
2017,10,16,22,30,0,0,0,12.600000000000001,6,230,1016,0.11,9
2017,10,16,23,30,0,0,0,12.200000000000001,5.800000000000001,231,1017,0.11,9
2017,10,17,0,30,0,0,0,11.8,5.6000000000000005,232,1017,0.11,9
2017,10,17,1,30,0,0,0,11.4,5.300000000000001,233,1017,0.11,9
2017,10,17,2,30,0,0,0,10.9,4.6000000000000005,233,1017,0.11,9.1
2017,10,17,3,30,0,0,0,10.100000000000001,3.9000000000000004,232,1017,0.11,9.1
2017,10,17,4,30,0,0,0,9.5,3.3000000000000003,230,1017,0.11,9.1
2017,10,17,5,30,0,0,0,9.3,3.2,230,1018,0.11,9.1
2017,10,17,6,30,0,0,0,9.600000000000001,3.1,230,1018,0.11,9.1
2017,10,17,7,30,57,151,41,10.600000000000001,3.4000000000000004,230,1018,0.11,9.1
2017,10,17,8,30,59,1,59,12,3.5,232,1018,0.11,9.200000000000001
2017,10,17,9,30,231,75,204,13.600000000000001,4,240,1018,0.11,8.6
2017,10,17,10,30,124,0,124,14.4,4.2,244,1018,0.11,7.800000000000001
2017,10,17,11,30,167,0,167,14.600000000000001,4,244,1018,0.11,7.5
2017,10,17,12,30,281,23,270,14.8,3.6,244,1018,0.11,7.6000000000000005
2017,10,17,13,30,345,347,193,15,3.1,246,1017,0.11,7.7
2017,10,17,14,30,167,4,166,14.700000000000001,2.4000000000000004,248,1016,0.11,7.7
2017,10,17,15,30,116,7,114,14,1.4000000000000001,249,1016,0.11,8.4
2017,10,17,16,30,10,0,10,13.100000000000001,0.6000000000000001,241,1015,0.11,9.8
2017,10,17,17,30,0,0,0,12.5,0.4,217,1015,0.11,9
2017,10,17,18,30,0,0,0,12.100000000000001,0.30000000000000004,181,1015,0.11,8.9
2017,10,17,19,30,0,0,0,11.700000000000001,0.30000000000000004,137,1015,0.11,8.9
2017,10,17,20,30,0,0,0,11.4,0.4,96,1015,0.11,8.700000000000001
2017,10,17,21,30,0,0,0,10.9,0.7000000000000001,66,1014,0.11,8.700000000000001
2017,10,17,22,30,0,0,0,10.600000000000001,0.9,57,1014,0.11,8.9
2017,10,17,23,30,0,0,0,10.600000000000001,1.2000000000000002,56,1013,0.11,9.1
2017,10,18,0,30,0,0,0,10.8,1.6,56,1013,0.11,9.200000000000001
2017,10,18,1,30,0,0,0,10.8,2,59,1012,0.11,9.3
2017,10,18,2,30,0,0,0,10.8,2.5,65,1012,0.11,9.5
2017,10,18,3,30,0,0,0,10.8,2.9000000000000004,71,1011,0.11,9.9
2017,10,18,4,30,0,0,0,11,3.2,76,1011,0.11,10.200000000000001
2017,10,18,5,30,0,0,0,11.3,3.3000000000000003,80,1010,0.11,10.600000000000001
2017,10,18,6,30,0,0,0,11.700000000000001,3.2,83,1010,0.11,11
2017,10,18,7,30,6,0,6,12.3,3,86,1010,0.11,11.5
2017,10,18,8,30,4,0,4,13,2.8000000000000003,87,1010,0.11,12.100000000000001
2017,10,18,9,30,10,0,10,13.700000000000001,2.6,87,1010,0.11,12.700000000000001
2017,10,18,10,30,33,0,33,14.3,2.4000000000000004,92,1010,0.11,13.200000000000001
2017,10,18,11,30,8,0,8,14.8,2.3000000000000003,106,1009,0.11,13.600000000000001
2017,10,18,12,30,143,0,143,15.3,2.2,118,1009,0.11,14
2017,10,18,13,30,105,0,105,15.8,2.1,132,1008,0.11,14.4
2017,10,18,14,30,37,0,37,16.3,2,147,1008,0.11,14.8
2017,10,18,15,30,30,0,30,16.2,1.6,157,1007,0.11,15.100000000000001
2017,10,18,16,30,45,76,38,15,1,164,1007,0.11,15
2017,10,18,17,30,0,0,0,13.9,1.1,173,1008,0.11,13.9
2017,10,18,18,30,0,0,0,13.700000000000001,1.2000000000000002,181,1008,0.11,13.700000000000001
2017,10,18,19,30,0,0,0,13.5,1.3,188,1008,0.11,13.5
2017,10,18,20,30,0,0,0,13.100000000000001,1.3,195,1008,0.11,13.100000000000001
2017,10,18,21,30,0,0,0,12.600000000000001,1.3,201,1008,0.11,12.600000000000001
2017,10,18,22,30,0,0,0,12.200000000000001,1.2000000000000002,204,1008,0.11,12.200000000000001
2017,10,18,23,30,0,0,0,11.9,1.1,202,1008,0.11,11.9
2017,10,19,0,30,0,0,0,11.600000000000001,1.1,193,1007,0.11,11.600000000000001
2017,10,19,1,30,0,0,0,11.5,1,181,1007,0.11,11.5
2017,10,19,2,30,0,0,0,11.600000000000001,1,169,1006,0.11,11.600000000000001
2017,10,19,3,30,0,0,0,11.600000000000001,1,157,1006,0.11,11.600000000000001
2017,10,19,4,30,0,0,0,11.8,1.1,146,1005,0.11,11.8
2017,10,19,5,30,0,0,0,12.100000000000001,1.2000000000000002,139,1005,0.11,12.100000000000001
2017,10,19,6,30,0,0,0,12.700000000000001,1.5,136,1004,0.11,12.600000000000001
2017,10,19,7,30,4,0,4,13.9,2.2,132,1004,0.11,13.5
2017,10,19,8,30,6,0,6,15,3.2,129,1004,0.11,14.3
2017,10,19,9,30,15,0,15,15.700000000000001,3.7,133,1003,0.11,14.600000000000001
2017,10,19,10,30,15,0,15,16.7,4.5,148,1002,0.11,14.8
2017,10,19,11,30,77,1,76,17.900000000000002,5.4,166,1001,0.11,15.200000000000001
2017,10,19,12,30,84,0,84,18.5,6,179,1000,0.11,15.200000000000001
2017,10,19,13,30,37,0,37,18.3,6.1000000000000005,186,1000,0.11,15
2017,10,19,14,30,13,0,13,17.8,5.6000000000000005,191,999,0.11,14.9
2017,10,19,15,30,6,0,6,17,4.800000000000001,193,999,0.11,15.100000000000001
2017,10,19,16,30,11,0,11,16,4.1000000000000005,192,999,0.11,14.9
2017,10,19,17,30,0,0,0,15,3.8000000000000003,185,1000,0.11,14.3
2017,10,19,18,30,0,0,0,14.4,3.7,173,1000,0.11,14
2017,10,19,19,30,0,0,0,14.200000000000001,4.3,166,999,0.11,13.600000000000001
2017,10,19,20,30,0,0,0,14.200000000000001,5.4,171,999,0.11,13.100000000000001
2017,10,19,21,30,0,0,0,14.200000000000001,6.5,176,998,0.11,12.700000000000001
2017,10,19,22,30,0,0,0,14,6.6000000000000005,180,997,0.11,12.700000000000001
2017,10,19,23,30,0,0,0,13.5,6.2,191,997,0.11,12.600000000000001
2017,10,20,0,30,0,0,0,12.600000000000001,6,200,997,0.11,11.4
2017,10,20,1,30,0,0,0,11.9,6.2,199,996,0.11,10.4
2017,10,20,2,30,0,0,0,11.9,6.7,199,996,0.11,10.5
2017,10,20,3,30,0,0,0,12.100000000000001,7.1000000000000005,207,996,0.11,10.8
2017,10,20,4,30,0,0,0,12.200000000000001,7,217,996,0.11,10.9
2017,10,20,5,30,0,0,0,12.200000000000001,6.6000000000000005,229,997,0.11,11.100000000000001
2017,10,20,6,30,0,0,0,12.3,6.2,241,998,0.11,11.3
2017,10,20,7,30,10,0,10,12.5,6.1000000000000005,251,1000,0.11,11.4
2017,10,20,8,30,16,0,16,13,6.2,255,1001,0.11,11.600000000000001
2017,10,20,9,30,12,0,12,13.700000000000001,6.4,258,1003,0.11,11.600000000000001
2017,10,20,10,30,31,0,31,14.3,6.6000000000000005,258,1004,0.11,11.200000000000001
2017,10,20,11,30,48,0,48,14.700000000000001,6.7,254,1004,0.11,10.600000000000001
2017,10,20,12,30,145,1,145,14.700000000000001,6.9,249,1005,0.11,9.8
2017,10,20,13,30,188,12,183,14.5,6.6000000000000005,247,1006,0.11,8.6
2017,10,20,14,30,315,701,74,14.5,6.1000000000000005,243,1006,0.11,7.300000000000001
2017,10,20,15,30,193,582,59,13.9,5.300000000000001,236,1006,0.11,6.2
2017,10,20,16,30,14,0,14,12.600000000000001,4.1000000000000005,227,1007,0.11,6.2
2017,10,20,17,30,0,0,0,11.5,3.4000000000000004,214,1007,0.11,7.1000000000000005
2017,10,20,18,30,0,0,0,11.3,3.2,202,1006,0.11,8.1
2017,10,20,19,30,0,0,0,11.4,3.4000000000000004,191,1006,0.11,9
2017,10,20,20,30,0,0,0,11.8,3.8000000000000003,182,1005,0.11,10
2017,10,20,21,30,0,0,0,12.200000000000001,4.3,178,1004,0.11,10.600000000000001
2017,10,20,22,30,0,0,0,12.9,5.300000000000001,179,1003,0.11,11.200000000000001
2017,10,20,23,30,0,0,0,13.5,6,180,1002,0.11,11.9
2017,10,21,0,30,0,0,0,14,6.4,181,1001,0.11,12.8
2017,10,21,1,30,0,0,0,14.4,6.5,191,1000,0.11,13.5
2017,10,21,2,30,0,0,0,14.600000000000001,6.300000000000001,209,1000,0.11,13.8
2017,10,21,3,30,0,0,0,14,5.800000000000001,219,1000,0.11,13.3
2017,10,21,4,30,0,0,0,13,5.5,217,1000,0.11,12.100000000000001
2017,10,21,5,30,0,0,0,12.5,5.7,211,1000,0.11,11.5
2017,10,21,6,30,0,0,0,12.5,6.2,211,1000,0.11,11.3
2017,10,21,7,30,46,66,40,12.9,6.7,213,1001,0.11,11.100000000000001
2017,10,21,8,30,161,280,98,13.700000000000001,7.4,216,1001,0.11,10.600000000000001
2017,10,21,9,30,64,0,64,14.600000000000001,8.200000000000001,218,1001,0.11,9.8
2017,10,21,10,30,262,42,244,15.3,9,220,1001,0.11,8.8
2017,10,21,11,30,408,543,158,15.4,9.3,221,1000,0.11,8.3
2017,10,21,12,30,414,586,145,15.200000000000001,9.5,222,1000,0.11,7.9
2017,10,21,13,30,367,554,136,14.8,9.5,222,1000,0.11,7.7
2017,10,21,14,30,182,15,177,14.4,9.5,221,1000,0.11,7.4
2017,10,21,15,30,19,0,19,13.700000000000001,9.3,221,1000,0.11,7.1000000000000005
2017,10,21,16,30,15,0,15,12.700000000000001,9.200000000000001,220,1000,0.11,7.2
2017,10,21,17,30,0,0,0,11.8,9,221,1000,0.11,7.6000000000000005
2017,10,21,18,30,0,0,0,11.3,8.4,225,1000,0.11,8.3
2017,10,21,19,30,0,0,0,11.3,7.300000000000001,230,1000,0.11,9.1
2017,10,21,20,30,0,0,0,11.600000000000001,6.300000000000001,237,1001,0.11,9.8
2017,10,21,21,30,0,0,0,11.8,5.9,248,1001,0.11,10.3
2017,10,21,22,30,0,0,0,11.600000000000001,6,259,1002,0.11,10.200000000000001
2017,10,21,23,30,0,0,0,11.100000000000001,6.2,266,1003,0.11,9.1
2017,10,22,0,30,0,0,0,10.5,6.2,268,1004,0.1,8
2017,10,22,1,30,0,0,0,10.100000000000001,6.2,268,1004,0.1,7.6000000000000005
2017,10,22,2,30,0,0,0,9.8,6.2,269,1005,0.1,7.4
2017,10,22,3,30,0,0,0,9.5,6.300000000000001,270,1006,0.1,7.2
2017,10,22,4,30,0,0,0,9.200000000000001,6.2,271,1007,0.1,6.9
2017,10,22,5,30,0,0,0,9,6.2,271,1008,0.1,6.6000000000000005
2017,10,22,6,30,0,0,0,8.8,6.2,271,1008,0.1,6.2
2017,10,22,7,30,5,0,5,9.1,6.300000000000001,270,1009,0.1,5.800000000000001
2017,10,22,8,30,103,23,98,10.100000000000001,6.6000000000000005,271,1010,0.1,5.6000000000000005
2017,10,22,9,30,171,46,155,11.100000000000001,7.1000000000000005,274,1010,0.1,5.2
2017,10,22,10,30,211,54,189,12.100000000000001,7.5,278,1010,0.1,4.800000000000001
2017,10,22,11,30,196,9,192,12.9,7.5,281,1011,0.1,4.7
2017,10,22,12,30,159,1,159,13.3,7.2,283,1011,0.1,4.6000000000000005
2017,10,22,13,30,194,15,188,13.5,6.9,285,1011,0.1,4.7
2017,10,22,14,30,299,676,74,13.4,6.5,286,1012,0.1,5.1000000000000005
2017,10,22,15,30,28,0,28,12.8,5.7,285,1012,0.1,5.5
2017,10,22,16,30,9,0,9,11.600000000000001,4.7,283,1013,0.1,6.2
2017,10,22,17,30,0,0,0,10.200000000000001,4.2,279,1014,0.1,7
2017,10,22,18,30,0,0,0,9.4,3.7,274,1014,0.1,7.6000000000000005
2017,10,22,19,30,0,0,0,8.8,3.6,267,1015,0.1,8
2017,10,22,20,30,0,0,0,8.6,3.6,265,1015,0.1,8.3
2017,10,22,21,30,0,0,0,8.6,3.6,265,1016,0.1,8.4
2017,10,22,22,30,0,0,0,8.5,3.5,265,1016,0.1,8.4
2017,10,22,23,30,0,0,0,8.4,3.2,262,1016,0.1,8.4
2017,10,23,0,30,0,0,0,8.200000000000001,3.1,259,1016,0.1,8.200000000000001
2017,10,23,1,30,0,0,0,8.200000000000001,3.1,256,1016,0.1,8.1
2017,10,23,2,30,0,0,0,8.1,3,253,1016,0.1,8
2017,10,23,3,30,0,0,0,8.200000000000001,2.8000000000000003,249,1016,0.1,8
2017,10,23,4,30,0,0,0,8.4,2.6,243,1016,0.1,8.1
2017,10,23,5,30,0,0,0,8.6,2.4000000000000004,236,1016,0.1,8.3
2017,10,23,6,30,0,0,0,9.200000000000001,2.4000000000000004,228,1016,0.1,8.8
2017,10,23,7,30,7,0,7,10.4,2.8000000000000003,222,1016,0.1,9.5
2017,10,23,8,30,6,0,6,12.200000000000001,3.6,220,1016,0.1,10.8
2017,10,23,9,30,30,0,30,14,4.2,222,1016,0.1,12.100000000000001
2017,10,23,10,30,70,0,70,15.3,4.6000000000000005,224,1015,0.1,12.700000000000001
2017,10,23,11,30,101,0,101,16,4.6000000000000005,224,1015,0.1,13
2017,10,23,12,30,104,0,104,16.5,4.6000000000000005,225,1015,0.1,13.4
2017,10,23,13,30,68,0,68,16.8,4.4,227,1014,0.1,13.8
2017,10,23,14,30,116,2,116,16.8,3.9000000000000004,229,1014,0.1,14.200000000000001
2017,10,23,15,30,34,0,34,16.400000000000002,3.1,227,1014,0.1,14.600000000000001
2017,10,23,16,30,9,0,9,15.100000000000001,2.3000000000000003,225,1015,0.1,14.600000000000001
2017,10,23,17,30,0,0,0,14.100000000000001,2.3000000000000003,224,1015,0.1,14.100000000000001
2017,10,23,18,30,0,0,0,14,2.7,225,1015,0.1,14
2017,10,23,19,30,0,0,0,13.9,2.8000000000000003,229,1015,0.1,13.9
2017,10,23,20,30,0,0,0,13.9,3,233,1015,0.1,13.700000000000001
2017,10,23,21,30,0,0,0,13.9,3,235,1015,0.1,13.5
2017,10,23,22,30,0,0,0,13.9,3.1,234,1015,0.1,13.5
2017,10,23,23,30,0,0,0,13.9,3.1,233,1015,0.1,13.4
2017,10,24,0,30,0,0,0,13.9,3.1,229,1015,0.1,13.5
2017,10,24,1,30,0,0,0,13.9,3.1,225,1015,0.1,13.5
2017,10,24,2,30,0,0,0,13.8,3.1,222,1015,0.1,13.5
2017,10,24,3,30,0,0,0,13.600000000000001,3.1,219,1015,0.1,13.4
2017,10,24,4,30,0,0,0,13.700000000000001,3.4000000000000004,221,1015,0.1,13.4
2017,10,24,5,30,0,0,0,14.100000000000001,3.9000000000000004,226,1015,0.1,13.600000000000001
2017,10,24,6,30,0,0,0,14.5,4.2,228,1016,0.1,14
2017,10,24,7,30,4,0,4,14.9,4.1000000000000005,222,1016,0.1,14.200000000000001
2017,10,24,8,30,6,0,6,15.8,4.7,219,1016,0.1,14.8
2017,10,24,9,30,88,6,86,16.900000000000002,5.6000000000000005,224,1016,0.1,15.600000000000001
2017,10,24,10,30,113,6,110,18,6.4,229,1016,0.1,15.9
2017,10,24,11,30,109,5,107,18.900000000000002,6.800000000000001,232,1016,0.1,15.8
2017,10,24,12,30,194,36,178,19.400000000000002,7,233,1016,0.1,15.700000000000001
2017,10,24,13,30,81,2,80,19.6,7.1000000000000005,234,1015,0.1,15.5
2017,10,24,14,30,148,32,138,19,6.800000000000001,233,1015,0.1,15.100000000000001
2017,10,24,15,30,76,8,74,17.900000000000002,6.1000000000000005,230,1015,0.1,14.8
2017,10,24,16,30,9,0,9,16.6,5.5,226,1016,0.1,14.600000000000001
2017,10,24,17,30,0,0,0,15.600000000000001,5.2,225,1016,0.1,14.3
2017,10,24,18,30,0,0,0,15.100000000000001,5.1000000000000005,223,1016,0.1,14.200000000000001
2017,10,24,19,30,0,0,0,14.8,5,221,1016,0.1,14
2017,10,24,20,30,0,0,0,14.600000000000001,5,220,1016,0.1,13.9
2017,10,24,21,30,0,0,0,14.5,5,220,1015,0.1,13.8
2017,10,24,22,30,0,0,0,14.200000000000001,5.1000000000000005,221,1015,0.1,13.600000000000001
2017,10,24,23,30,0,0,0,13.8,5.2,222,1015,0.1,13.100000000000001
2017,10,25,0,30,0,0,0,13.5,5.2,224,1015,0.1,12.700000000000001
2017,10,25,1,30,0,0,0,13.200000000000001,5.2,226,1015,0.1,12.4
2017,10,25,2,30,0,0,0,13.100000000000001,5.2,227,1015,0.1,12.3
2017,10,25,3,30,0,0,0,13,5.2,227,1015,0.1,12.3
2017,10,25,4,30,0,0,0,13.100000000000001,5.2,229,1015,0.1,12.4
2017,10,25,5,30,0,0,0,13.4,5.1000000000000005,234,1015,0.1,12.600000000000001
2017,10,25,6,30,0,0,0,13.8,4.6000000000000005,242,1016,0.1,12.9
2017,10,25,7,30,5,0,5,14.100000000000001,4,253,1016,0.1,13.100000000000001
2017,10,25,8,30,21,0,21,14.8,3.6,266,1017,0.1,13.5
2017,10,25,9,30,143,8,141,15.9,3.6,281,1018,0.1,13.200000000000001
2017,10,25,10,30,382,795,66,16.8,3.4000000000000004,290,1019,0.1,11.9
2017,10,25,11,30,431,827,69,17.5,3,286,1019,0.1,10.600000000000001
2017,10,25,12,30,431,824,71,17.7,2.6,276,1019,0.1,9.5
2017,10,25,13,30,248,65,222,17.8,2.4000000000000004,268,1019,0.1,8.8
2017,10,25,14,30,293,740,59,17.5,2.1,260,1019,0.1,8.5
2017,10,25,15,30,170,599,48,16,1.4000000000000001,258,1020,0.1,9.700000000000001
2017,10,25,16,30,6,0,6,13.200000000000001,1,257,1020,0.1,10.3
2017,10,25,17,30,0,0,0,11.3,1.2000000000000002,259,1020,0.1,8.6
2017,10,25,18,30,0,0,0,10.600000000000001,1.2000000000000002,262,1021,0.1,8.200000000000001
2017,10,25,19,30,0,0,0,10.200000000000001,1.1,265,1021,0.1,7.9
2017,10,25,20,30,0,0,0,10,1.1,266,1021,0.1,7.9
